0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,date,y
-0.9489609481277723,1.5535051875492707,-1.665182528214643,-1.7291675968540594,1.7311914731358184,0.068458837280565,1.0613564850468649,0.19807672112687785,-0.19634422652329747,-1.5268626498132198,1.0097322087314082,1.062113287777213,0.5462749774845786,-0.9012301355825973,1.4607104485162858,2010-01-01,47.735957492158505
0.7361700824549104,-0.23326593278940463,0.5605150184065313,-0.14628113763363904,-0.11126388220664624,-0.8412990319787654,1.0528248994303593,-1.183851835779515,-0.6094094848326014,-0.3701099187858669,-0.30485921926049353,0.0810977559758005,0.07881532197043123,1.064062968558691,-0.11837533822781846,2010-01-02,60.62464157399365
-0.12994461092157442,-0.7770034183145168,-0.4506620853383399,-0.3906116126981902,-0.7304931866225494,-0.5058798464246212,0.8258410128929397,0.9276085489129955,-0.8573793084099128,2.4655672909630173,1.013959117524782,-0.36816186401141043,-1.9954555573458361,0.02894682117970077,0.05913680537154853,2010-01-03,56.57232825835623
0.19238083465461925,-0.08202629729403585,0.405963460476128,2.013992468955911,1.9239961920218454,-0.007418428559639564,-0.3421012234067267,-0.7441412731371454,1.1826911318332765,-0.2203663234167684,0.22983702536961156,-0.5745841589968493,-0.39686442465191835,-0.3340312270767938,-0.1413936872134516,2010-01-04,47.67256286109847
-0.29794670594552375,-0.9484874096800523,0.15254072944138933,-1.0964247801479927,1.22442642447479,-0.24504930836123476,-0.8747541568096983,-0.5736838130707339,1.102530267388364,1.1790771615702291,-1.784636755321994,-0.6991648884584762,-1.9749556006473565,0.5707406166867083,-0.3618181948559477,2010-01-05,56.760212788003344
-0.15219663566521116,0.5463690894539269,1.0403819264971643,-1.6020245606387273,-0.6117883672310079,-0.618664996215788,-0.9702471798953954,0.8376520949894419,-0.6381163586651251,-0.2747078007809616,1.2102678743698787,-0.37638359843291863,0.8582460658906533,0.9784882884569348,1.176347086129505,2010-01-06,49.89529745682447
-0.18764705492343695,1.5094869638009547,-1.035493477622839,0.20075787922586535,-2.9694110530663114,0.14753788049164154,-0.742312497643611,0.4723177862831635,0.4629024117246807,0.4760893169283741,0.4448707923310407,-0.7921348597052089,0.49178266542561117,-0.5060024311295751,-0.43246813456714667,2010-01-07,59.513464071200644
1.025997623954325,-1.3731013432494241,1.1729220572689687,0.9925318487252832,-0.796385190579811,0.3493498826734151,2.259205774351393,2.063775272785712,0.19906430266806985,-2.2763059948145417,0.7164198616675002,-1.5497994563281596,1.4320438025861923,-1.0113715083702859,1.3166133785122585,2010-01-08,55.50426488971635
0.5962455612488623,-0.10176972658582362,-1.093112254008739,-1.1882120130254286,-0.015367567977029458,-1.311826961898862,1.3006034619764297,-0.41614492576250983,0.31822623948689105,-1.0649344983618256,-0.38558191389291835,-0.3669760917823179,0.9508593169451257,-0.2677423925668749,0.9566823590504756,2010-01-09,60.09703988176392
-0.9693270201329962,0.16284481901652992,-1.204886295326955,0.9526499231758085,-1.679192767894805,1.3884653449198037,-0.34363118501740075,-0.31314957171967095,-0.5873263160445009,-0.0576256018607893,-0.6843752486822756,-0.5844926685309002,2.3383239903647763,-1.2252302192551572,0.07837374648374872,2010-01-10,34.59027126248275
